event_id,product_id,event_type,event_date,notes
249,101,rental_start,2024-07-26,rental_id=249
250,101,rental_start,2024-08-31,rental_id=250
251,101,rental_start,2024-10-30,rental_id=251
252,102,rental_start,2024-06-29,rental_id=252
253,102,rental_start,2024-08-01,rental_id=253
254,102,rental_start,2024-10-03,rental_id=254
255,103,rental_start,2021-02-08,rental_id=255
256,103,rental_start,2021-05-12,rental_id=256
257,103,rental_start,2021-06-18,rental_id=257
258,103,rental_start,2021-08-12,rental_id=258
259,103,rental_start,2021-09-26,rental_id=259
260,104,rental_start,2021-07-03,rental_id=260
261,104,rental_start,2021-09-04,rental_id=261
262,104,rental_start,2021-11-30,rental_id=262
263,104,rental_start,2022-01-02,rental_id=263
264,105,rental_start,2022-02-27,rental_id=264
265,105,rental_start,2022-05-08,rental_id=265
266,105,rental_start,2022-06-22,rental_id=266
267,105,rental_start,2022-07-30,rental_id=267
268,105,rental_start,2022-09-29,rental_id=268
269,106,rental_start,2024-08-29,rental_id=269
270,106,rental_start,2024-11-26,rental_id=270
271,107,rental_start,2024-04-22,rental_id=271
272,107,rental_start,2024-06-22,rental_id=272
273,107,rental_start,2024-09-21,rental_id=273
274,107,rental_start,2024-11-25,rental_id=274
275,109,rental_start,2023-03-25,rental_id=275
276,109,rental_start,2023-05-17,rental_id=276
277,109,rental_start,2023-07-24,rental_id=277
278,109,rental_start,2023-08-27,rental_id=278
279,109,rental_start,2023-10-20,rental_id=279
280,111,rental_start,2023-10-04,rental_id=280
281,111,rental_start,2023-12-13,rental_id=281
282,113,rental_start,2023-03-11,rental_id=282
283,113,rental_start,2023-05-15,rental_id=283
284,113,rental_start,2023-07-17,rental_id=284
285,113,rental_start,2023-08-24,rental_id=285
286,113,rental_start,2023-10-24,rental_id=286
287,113,rental_start,2023-12-27,rental_id=287
288,115,rental_start,2024-10-03,rental_id=288
289,115,rental_start,2024-11-06,rental_id=289
290,115,rental_start,2024-12-08,rental_id=290
291,118,rental_start,2022-11-25,rental_id=291
292,118,rental_start,2023-01-29,rental_id=292
293,118,rental_start,2023-03-18,rental_id=293
294,121,rental_start,2024-12-11,rental_id=294
295,122,rental_start,2023-01-19,rental_id=295
296,122,rental_start,2023-04-16,rental_id=296
297,122,rental_start,2023-07-17,rental_id=297
298,122,rental_start,2023-09-03,rental_id=298
299,122,rental_start,2023-10-20,rental_id=299
300,124,rental_start,2021-08-16,rental_id=300
301,124,rental_start,2021-09-25,rental_id=301
302,124,rental_start,2021-11-10,rental_id=302
303,125,rental_start,2024-08-31,rental_id=303
304,125,rental_start,2024-11-30,rental_id=304
305,126,rental_start,2024-10-03,rental_id=305
306,127,rental_start,2024-02-04,rental_id=306
307,127,rental_start,2024-04-10,rental_id=307
308,127,rental_start,2024-05-15,rental_id=308
309,128,rental_start,2022-02-22,rental_id=309
310,128,rental_start,2022-05-28,rental_id=310
311,128,rental_start,2022-07-14,rental_id=311
312,129,rental_start,2023-02-20,rental_id=312
313,129,rental_start,2023-03-27,rental_id=313
314,129,rental_start,2023-05-25,rental_id=314
315,129,rental_start,2023-07-23,rental_id=315
316,129,rental_start,2023-09-30,rental_id=316
317,131,rental_start,2024-01-21,rental_id=317
318,131,rental_start,2024-03-23,rental_id=318
319,131,rental_start,2024-06-15,rental_id=319
320,131,rental_start,2024-08-03,rental_id=320
321,132,rental_start,2024-10-18,rental_id=321
322,132,rental_start,2024-12-12,rental_id=322
323,133,rental_start,2024-08-03,rental_id=323
324,133,rental_start,2024-09-25,rental_id=324
325,133,rental_start,2024-11-15,rental_id=325
326,135,rental_start,2022-06-06,rental_id=326
327,135,rental_start,2022-07-03,rental_id=327
328,135,rental_start,2022-08-19,rental_id=328
329,135,rental_start,2022-09-19,rental_id=329
330,136,rental_start,2024-11-10,rental_id=330
331,136,rental_start,2024-12-06,rental_id=331
332,137,rental_start,2024-06-22,rental_id=332
333,137,rental_start,2024-07-29,rental_id=333
334,137,rental_start,2024-08-24,rental_id=334
335,137,rental_start,2024-10-22,rental_id=335
336,138,rental_start,2023-06-03,rental_id=336
337,138,rental_start,2023-07-11,rental_id=337
338,138,rental_start,2023-08-31,rental_id=338
339,138,rental_start,2023-11-04,rental_id=339
340,139,rental_start,2023-02-09,rental_id=340
341,139,rental_start,2023-05-07,rental_id=341
342,139,rental_start,2023-06-15,rental_id=342
343,140,rental_start,2023-03-14,rental_id=343
344,140,rental_start,2023-05-13,rental_id=344
345,140,rental_start,2023-07-17,rental_id=345
346,140,rental_start,2023-08-24,rental_id=346
347,143,rental_start,2024-12-23,rental_id=347
348,144,rental_start,2023-09-27,rental_id=348
349,144,rental_start,2023-11-30,rental_id=349
350,144,rental_start,2024-01-29,rental_id=350
351,144,rental_start,2024-05-06,rental_id=351
352,144,rental_start,2024-08-04,rental_id=352
353,147,rental_start,2024-05-13,rental_id=353
354,147,rental_start,2024-08-21,rental_id=354
355,147,rental_start,2024-09-28,rental_id=355
356,147,rental_start,2024-12-03,rental_id=356
357,149,rental_start,2024-09-05,rental_id=357
358,149,rental_start,2024-10-26,rental_id=358
359,149,rental_start,2024-12-02,rental_id=359
360,150,rental_start,2023-09-10,rental_id=360
361,150,rental_start,2023-10-27,rental_id=361
362,150,rental_start,2023-12-17,rental_id=362
363,150,rental_start,2024-02-07,rental_id=363
364,152,rental_start,2021-03-31,rental_id=364
365,152,rental_start,2021-05-01,rental_id=365
366,152,rental_start,2021-06-01,rental_id=366
367,152,rental_start,2021-07-03,rental_id=367
368,152,rental_start,2021-09-03,rental_id=368
369,155,rental_start,2023-04-18,rental_id=369
370,155,rental_start,2023-07-24,rental_id=370
371,155,rental_start,2023-08-30,rental_id=371
372,155,rental_start,2023-10-03,rental_id=372
373,155,rental_start,2023-11-25,rental_id=373
374,155,rental_start,2024-01-17,rental_id=374
375,156,rental_start,2023-01-17,rental_id=375
376,156,rental_start,2023-03-10,rental_id=376
377,156,rental_start,2023-04-25,rental_id=377
378,156,rental_start,2023-05-31,rental_id=378
379,157,rental_start,2024-11-30,rental_id=379
380,159,rental_start,2022-09-04,rental_id=380
381,159,rental_start,2022-10-07,rental_id=381
382,159,rental_start,2022-11-15,rental_id=382
383,159,rental_start,2022-12-24,rental_id=383
384,160,rental_start,2024-06-05,rental_id=384
385,160,rental_start,2024-07-27,rental_id=385
386,160,rental_start,2024-09-29,rental_id=386
387,161,rental_start,2024-04-27,rental_id=387
388,161,rental_start,2024-06-13,rental_id=388
389,161,rental_start,2024-07-17,rental_id=389
390,162,rental_start,2023-08-16,rental_id=390
391,162,rental_start,2023-10-02,rental_id=391
392,162,rental_start,2023-11-06,rental_id=392
393,163,rental_start,2024-09-29,rental_id=393
394,163,rental_start,2024-11-09,rental_id=394
395,163,rental_start,2024-12-28,rental_id=395
396,164,rental_start,2022-06-20,rental_id=396
397,164,rental_start,2022-08-06,rental_id=397
398,164,rental_start,2022-10-04,rental_id=398
399,164,rental_start,2022-11-24,rental_id=399
400,164,rental_start,2023-01-24,rental_id=400
401,165,rental_start,2024-01-25,rental_id=401
402,165,rental_start,2024-02-25,rental_id=402
403,165,rental_start,2024-04-04,rental_id=403
404,165,rental_start,2024-07-20,rental_id=404
405,171,rental_start,2024-03-06,rental_id=405
406,171,rental_start,2024-05-07,rental_id=406
407,171,rental_start,2024-06-05,rental_id=407
408,171,rental_start,2024-07-20,rental_id=408
409,173,rental_start,2024-08-03,rental_id=409
410,173,rental_start,2024-09-30,rental_id=410
411,173,rental_start,2024-12-17,rental_id=411
412,175,rental_start,2023-08-26,rental_id=412
413,175,rental_start,2023-10-17,rental_id=413
414,175,rental_start,2024-01-13,rental_id=414
415,175,rental_start,2024-02-12,rental_id=415
416,175,rental_start,2024-05-11,rental_id=416
417,177,rental_start,2024-04-09,rental_id=417
418,177,rental_start,2024-05-29,rental_id=418
419,177,rental_start,2024-07-08,rental_id=419
420,177,rental_start,2024-09-09,rental_id=420
421,178,rental_start,2023-05-09,rental_id=421
422,178,rental_start,2023-06-13,rental_id=422
423,178,rental_start,2023-08-03,rental_id=423
424,180,rental_start,2024-09-03,rental_id=424
425,180,rental_start,2024-12-04,rental_id=425
426,183,rental_start,2022-09-22,rental_id=426
427,183,rental_start,2022-10-29,rental_id=427
428,183,rental_start,2022-12-22,rental_id=428
429,183,rental_start,2023-01-29,rental_id=429
430,184,rental_start,2023-03-03,rental_id=430
431,184,rental_start,2023-04-24,rental_id=431
432,184,rental_start,2023-06-29,rental_id=432
433,184,rental_start,2023-07-29,rental_id=433
434,186,rental_start,2024-06-13,rental_id=434
435,186,rental_start,2024-07-12,rental_id=435
436,186,rental_start,2024-08-18,rental_id=436
437,191,rental_start,2024-11-24,rental_id=437
438,192,rental_start,2024-09-16,rental_id=438
439,192,rental_start,2024-10-31,rental_id=439
440,192,rental_start,2024-12-15,rental_id=440
441,193,rental_start,2021-10-14,rental_id=441
442,193,rental_start,2022-01-20,rental_id=442
443,193,rental_start,2022-03-10,rental_id=443
444,193,rental_start,2022-04-13,rental_id=444
445,193,rental_start,2022-05-19,rental_id=445
446,194,rental_start,2024-10-20,rental_id=446
447,195,rental_start,2023-03-10,rental_id=447
448,195,rental_start,2023-05-15,rental_id=448
449,195,rental_start,2023-06-29,rental_id=449
450,195,rental_start,2023-08-13,rental_id=450
451,195,rental_start,2023-10-13,rental_id=451
452,196,rental_start,2024-09-19,rental_id=452
453,196,rental_start,2024-10-25,rental_id=453
454,196,rental_start,2024-11-28,rental_id=454
455,199,rental_start,2024-11-15,rental_id=455
456,203,rental_start,2022-04-19,rental_id=456
457,203,rental_start,2022-07-17,rental_id=457
458,203,rental_start,2022-08-17,rental_id=458
459,203,rental_start,2022-10-23,rental_id=459
460,203,rental_start,2022-12-14,rental_id=460
461,204,rental_start,2022-07-27,rental_id=461
462,204,rental_start,2022-08-27,rental_id=462
463,204,rental_start,2022-10-01,rental_id=463
464,205,rental_start,2024-11-30,rental_id=464
465,206,rental_start,2023-09-13,rental_id=465
466,206,rental_start,2023-12-01,rental_id=466
467,207,rental_start,2023-03-15,rental_id=467
468,207,rental_start,2023-04-19,rental_id=468
469,207,rental_start,2023-05-14,rental_id=469
470,207,rental_start,2023-06-14,rental_id=470
471,208,rental_start,2022-09-26,rental_id=471
472,208,rental_start,2022-11-18,rental_id=472
473,208,rental_start,2022-12-27,rental_id=473
474,208,rental_start,2023-01-30,rental_id=474
475,209,rental_start,2023-03-13,rental_id=475
476,209,rental_start,2023-04-16,rental_id=476
477,211,rental_start,2023-09-09,rental_id=477
478,211,rental_start,2023-10-27,rental_id=478
479,211,rental_start,2024-01-04,rental_id=479
480,211,rental_start,2024-03-03,rental_id=480
481,212,rental_start,2024-04-14,rental_id=481
482,212,rental_start,2024-06-13,rental_id=482
483,212,rental_start,2024-07-20,rental_id=483
484,212,rental_start,2024-08-30,rental_id=484
485,213,rental_start,2024-03-12,rental_id=485
486,213,rental_start,2024-05-16,rental_id=486
487,213,rental_start,2024-06-17,rental_id=487
488,214,rental_start,2024-08-15,rental_id=488
489,214,rental_start,2024-10-17,rental_id=489
490,214,rental_start,2024-11-23,rental_id=490
491,214,rental_start,2024-12-26,rental_id=491
492,215,rental_start,2024-01-26,rental_id=492
493,215,rental_start,2024-02-29,rental_id=493
494,215,rental_start,2024-06-14,rental_id=494
495,218,rental_start,2024-05-16,rental_id=495
496,218,rental_start,2024-06-02,rental_id=496
497,219,rental_start,2023-04-09,rental_id=497
498,219,rental_start,2023-05-03,rental_id=498
499,222,rental_start,2022-05-09,rental_id=499
500,222,rental_start,2022-05-30,rental_id=500
501,222,rental_start,2022-06-27,rental_id=501
502,224,rental_start,2024-06-05,rental_id=502
503,224,rental_start,2024-07-09,rental_id=503
504,224,rental_start,2024-07-27,rental_id=504
505,225,rental_start,2021-06-22,rental_id=505
506,225,rental_start,2021-07-10,rental_id=506
507,226,rental_start,2024-09-09,rental_id=507
508,226,rental_start,2024-10-06,rental_id=508
509,227,rental_start,2023-01-16,rental_id=509
510,227,rental_start,2023-02-10,rental_id=510
511,229,rental_start,2022-08-22,rental_id=511
512,229,rental_start,2022-09-04,rental_id=512
513,229,rental_start,2022-09-23,rental_id=513
514,229,rental_start,2022-10-08,rental_id=514
515,230,rental_start,2023-01-07,rental_id=515
516,230,rental_start,2023-02-06,rental_id=516
517,230,rental_start,2023-03-12,rental_id=517
518,232,rental_start,2024-08-29,rental_id=518
519,232,rental_start,2024-09-18,rental_id=519
520,232,rental_start,2024-10-18,rental_id=520
521,233,rental_start,2023-06-01,rental_id=521
522,233,rental_start,2023-06-11,rental_id=522
523,234,rental_start,2024-04-29,rental_id=523
524,234,rental_start,2024-05-25,rental_id=524
525,235,rental_start,2023-07-05,rental_id=525
526,235,rental_start,2023-08-10,rental_id=526
527,236,rental_start,2024-08-02,rental_id=527
528,236,rental_start,2024-08-31,rental_id=528
529,237,rental_start,2024-10-16,rental_id=529
530,237,rental_start,2024-11-10,rental_id=530
531,237,rental_start,2024-11-22,rental_id=531
532,238,rental_start,2024-02-02,rental_id=532
533,238,rental_start,2024-03-03,rental_id=533
534,238,rental_start,2024-04-01,rental_id=534
535,239,rental_start,2024-05-24,rental_id=535
536,239,rental_start,2024-06-11,rental_id=536
537,240,rental_start,2024-11-23,rental_id=537
538,240,rental_start,2024-12-25,rental_id=538
539,241,rental_start,2024-10-16,rental_id=539
540,241,rental_start,2024-11-07,rental_id=540
541,242,rental_start,2024-11-28,rental_id=541
542,242,rental_start,2024-12-17,rental_id=542
543,243,rental_start,2024-09-23,rental_id=543
544,243,rental_start,2024-10-03,rental_id=544
545,243,rental_start,2024-10-22,rental_id=545
546,244,rental_start,2022-11-28,rental_id=546
547,244,rental_start,2023-01-04,rental_id=547
548,244,rental_start,2023-01-17,rental_id=548
549,245,rental_start,2023-09-01,rental_id=549
550,245,rental_start,2023-10-05,rental_id=550
551,245,rental_start,2023-10-29,rental_id=551
552,246,rental_start,2024-08-18,rental_id=552
553,246,rental_start,2024-09-07,rental_id=553
554,247,rental_start,2024-01-23,rental_id=554
555,247,rental_start,2024-02-13,rental_id=555
556,247,rental_start,2024-03-08,rental_id=556
557,248,rental_start,2023-07-13,rental_id=557
558,248,rental_start,2023-07-26,rental_id=558
559,248,rental_start,2023-08-06,rental_id=559
560,252,rental_start,2024-08-16,rental_id=560
561,252,rental_start,2024-09-11,rental_id=561
562,252,rental_start,2024-09-27,rental_id=562
563,252,rental_start,2024-10-17,rental_id=563
564,253,rental_start,2023-12-28,rental_id=564
565,253,rental_start,2024-01-18,rental_id=565
566,253,rental_start,2024-02-18,rental_id=566
567,253,rental_start,2024-03-10,rental_id=567
568,254,rental_start,2023-12-13,rental_id=568
569,254,rental_start,2024-01-03,rental_id=569
570,255,rental_start,2024-05-26,rental_id=570
571,255,rental_start,2024-06-10,rental_id=571
572,255,rental_start,2024-06-28,rental_id=572
573,257,rental_start,2021-08-26,rental_id=573
574,257,rental_start,2021-09-21,rental_id=574
575,259,rental_start,2024-10-01,rental_id=575
576,259,rental_start,2024-10-16,rental_id=576
577,259,rental_start,2024-11-10,rental_id=577
578,260,rental_start,2024-09-15,rental_id=578
579,263,rental_start,2022-01-28,rental_id=579
580,263,rental_start,2022-02-18,rental_id=580
581,263,rental_start,2022-03-12,rental_id=581
582,263,rental_start,2022-04-10,rental_id=582
583,264,rental_start,2024-08-08,rental_id=583
584,264,rental_start,2024-08-31,rental_id=584
585,264,rental_start,2024-09-30,rental_id=585
586,265,rental_start,2023-10-10,rental_id=586
587,265,rental_start,2023-11-04,rental_id=587
588,265,rental_start,2023-12-03,rental_id=588
589,265,rental_start,2024-01-03,rental_id=589
590,266,rental_start,2023-04-24,rental_id=590
591,266,rental_start,2023-05-28,rental_id=591
592,266,rental_start,2023-06-29,rental_id=592
593,266,rental_start,2023-07-16,rental_id=593
594,267,rental_start,2023-08-27,rental_id=594
595,267,rental_start,2023-09-26,rental_id=595
596,267,rental_start,2023-11-01,rental_id=596
597,272,rental_start,2024-03-19,rental_id=597
598,272,rental_start,2024-04-08,rental_id=598
599,272,rental_start,2024-04-26,rental_id=599
600,272,rental_start,2024-05-21,rental_id=600
601,274,rental_start,2024-10-14,rental_id=601
602,274,rental_start,2024-11-05,rental_id=602
603,274,rental_start,2024-12-13,rental_id=603
604,275,rental_start,2022-09-21,rental_id=604
605,275,rental_start,2022-10-13,rental_id=605
606,275,rental_start,2022-11-16,rental_id=606
607,279,rental_start,2024-05-17,rental_id=607
